date,route,fare_class,tickets_sold,price,revenue
2024-08-02,DEL-BLR,Business,97,18823,1825831
2024-08-02,BOM-BLR,Economy,172,3981,684732
2024-08-02,BOM-BLR,Premium,40,6347,253880
2024-08-02,BOM-BLR,Business,173,10404,1799892
2024-08-02,DEL-HYD,Economy,20,3676,73520
2024-08-02,DEL-HYD,Premium,65,9984,648960
2024-08-02,DEL-HYD,Business,78,14799,1154322
2024-08-02,BLR-HYD,Economy,25,5868,146700
2024-08-02,BLR-HYD,Premium,24,8733,209592
2024-08-02,BLR-HYD,Business,33,11245,371085
2024-08-03,DEL-BOM,Economy,71,5163,366573
2024-08-03,DEL-BOM,Premium,38,7415,281770
2024-08-03,DEL-BOM,Business,125,13810,1726250
2024-08-03,DEL-BLR,Economy,115,3185,366275
2024-08-03,DEL-BLR,Premium,36,8917,321012
2024-08-03,DEL-BLR,Business,199,17635,3509365
2024-08-03,BOM-BLR,Economy,130,4536,589680
2024-08-03,BOM-BLR,Premium,191,6561,1253151
2024-08-03,BOM-BLR,Business,107,12180,1303260
2024-08-03,DEL-HYD,Economy,188,4057,762716
2024-08-03,DEL-HYD,Premium,99,9226,913374
2024-08-03,DEL-HYD,Business,97,17979,1743963
2024-08-03,BLR-HYD,Economy,39,5926,231114
2024-08-03,BLR-HYD,Premium,186,7749,1441314
2024-08-03,BLR-HYD,Business,131,17894,2344114
2024-08-04,DEL-BOM,Economy,73,5853,427269
2024-08-04,DEL-BOM,Premium,51,8876,452676
2024-08-04,DEL-BOM,Business,72,14791,1064952
2024-08-04,DEL-BLR,Economy,46,5365,246790
2024-08-04,DEL-BLR,Premium,96,9687,929952
2024-08-04,DEL-BLR,Business,68,10124,688432
2024-08-04,BOM-BLR,Economy,44,5753,253132
2024-08-04,BOM-BLR,Premium,165,6530,1077450
2024-08-04,BOM-BLR,Business,37,14756,545972
2024-08-04,DEL-HYD,Economy,29,4060,117740
2024-08-04,DEL-HYD,Premium,32,9728,311296
2024-08-04,DEL-HYD,Business,107,11142,1192194
2024-08-04,BLR-HYD,Economy,184,4554,837936
2024-08-04,BLR-HYD,Premium,193,7629,1472397
2024-08-04,BLR-HYD,Business,45,13957,628065
2024-08-05,DEL-BOM,Economy,65,4994,324610
2024-08-05,DEL-BOM,Premium,22,7404,162888
2024-08-05,DEL-BOM,Business,106,10510,1114060
2024-08-05,DEL-BLR,Economy,96,3686,353856
2024-08-05,DEL-BLR,Premium,94,6714,631116
2024-08-05,DEL-BLR,Business,66,17820,1176120
2024-08-05,BOM-BLR,Economy,97,5160,500520
2024-08-05,BOM-BLR,Premium,108,8144,879552
2024-08-05,BOM-BLR,Business,63,18933,1192779
2024-08-05,DEL-HYD,Economy,153,5667,867051
2024-08-05,DEL-HYD,Premium,83,9549,792567
2024-08-05,DEL-HYD,Business,114,10883,1240662
2024-08-05,BLR-HYD,Economy,28,3702,103656
2024-08-05,BLR-HYD,Premium,97,7622,739334
2024-08-05,BLR-HYD,Business,74,17820,1318680
2024-08-06,DEL-BOM,Economy,145,4786,693970
2024-08-06,DEL-BOM,Premium,197,7583,1493851
2024-08-06,DEL-BOM,Business,49,18744,918456
2024-08-06,DEL-BLR,Economy,45,4281,192645
2024-08-06,DEL-BLR,Premium,114,7596,865944
2024-08-06,DEL-BLR,Business,31,17919,555489
2024-08-06,BOM-BLR,Economy,108,5142,555336
2024-08-06,BOM-BLR,Premium,35,7189,251615
2024-08-06,BOM-BLR,Business,106,17128,1815568
2024-08-06,DEL-HYD,Economy,42,5685,238770
2024-08-06,DEL-HYD,Premium,159,9297,1478223
2024-08-06,DEL-HYD,Business,82,15373,1260586
2024-08-06,BLR-HYD,Economy,199,3039,604761
2024-08-06,BLR-HYD,Premium,123,8283,1018809
2024-08-06,BLR-HYD,Business,76,13093,995068
2024-08-07,DEL-BOM,Economy,106,4196,444776
2024-08-07,DEL-BOM,Premium,105,8398,881790
2024-08-07,DEL-BOM,Business,81,12913,1045953
2024-08-07,DEL-BLR,Economy,26,4189,108914
2024-08-07,DEL-BLR,Premium,189,6644,1255716
2024-08-07,DEL-BLR,Business,106,17694,1875564
2024-08-07,BOM-BLR,Economy,142,4642,659164
2024-08-07,BOM-BLR,Premium,156,9567,1492452
2024-08-07,BOM-BLR,Business,169,18112,3060928
2024-08-07,DEL-HYD,Economy,87,3782,329034
2024-08-07,DEL-HYD,Premium,112,9360,1048320
2024-08-07,DEL-HYD,Business,119,19292,2295748
2024-08-07,BLR-HYD,Economy,154,4415,679910
2024-08-07,BLR-HYD,Premium,139,6010,835390
2024-08-07,BLR-HYD,Business,97,13679,1326863
2024-08-08,DEL-BOM,Economy,69,4296,296424
2024-08-08,DEL-BOM,Premium,198,7532,1491336
2024-08-08,DEL-BOM,Business,106,12366,1310796
2024-08-08,DEL-BLR,Economy,95,4972,472340
2024-08-08,DEL-BLR,Premium,36,9251,333036
2024-08-08,DEL-BLR,Business,184,14555,2678120
2024-08-08,BOM-BLR,Economy,80,5416,433280
2024-08-08,BOM-BLR,Premium,53,6496,344288
2024-08-08,BOM-BLR,Business,39,15733,613587
2024-08-08,DEL-HYD,Economy,139,3717,516663
2024-08-08,DEL-HYD,Premium,102,6268,639336
2024-08-08,DEL-HYD,Business,25,18301,457525
2024-08-08,BLR-HYD,Economy,170,3649,620330
2024-08-08,BLR-HYD,Premium,70,7110,497700
2024-08-08,BLR-HYD,Business,103,10730,1105190
2024-08-09,DEL-BOM,Economy,76,5785,439660
2024-08-09,DEL-BOM,Premium,185,6111,1130535
2024-08-09,DEL-BOM,Business,199,10757,2140643
2024-08-09,DEL-BLR,Economy,38,4800,182400
2024-08-09,DEL-BLR,Premium,125,7841,980125
2024-08-09,DEL-BLR,Business,100,16539,1653900
2024-08-09,BOM-BLR,Economy,29,4856,140824
2024-08-09,BOM-BLR,Premium,27,7297,197019
2024-08-09,BOM-BLR,Business,28,11885,332780
2024-08-09,DEL-HYD,Economy,119,4049,481831
2024-08-09,DEL-HYD,Premium,67,6753,452451
2024-08-09,DEL-HYD,Business,187,18272,3416864
2024-08-09,BLR-HYD,Economy,165,3869,638385
2024-08-09,BLR-HYD,Premium,65,7634,496210
2024-08-09,BLR-HYD,Business,162,10703,1733886
2024-08-10,DEL-BOM,Economy,99,5063,501237
2024-08-10,DEL-BOM,Premium,160,9886,1581760
2024-08-10,DEL-BOM,Business,28,18400,515200
2024-08-10,DEL-BLR,Economy,176,5724,1007424
2024-08-10,DEL-BLR,Premium,83,8337,691971
2024-08-10,DEL-BLR,Business,170,19592,3330640
2024-08-10,BOM-BLR,Economy,160,3854,616640
2024-08-10,BOM-BLR,Premium,192,9298,1785216
2024-08-10,BOM-BLR,Business,66,10376,684816
2024-08-10,DEL-HYD,Economy,137,3443,471691
2024-08-10,DEL-HYD,Premium,40,8171,326840
2024-08-10,DEL-HYD,Business,73,18814,1373422
2024-08-10,BLR-HYD,Economy,135,4723,637605
2024-08-10,BLR-HYD,Premium,170,8499,1444830
2024-08-10,BLR-HYD,Business,89,13881,1235409
2024-08-11,DEL-BOM,Economy,170,4999,849830
2024-08-11,DEL-BOM,Premium,128,8628,1104384
2024-08-11,DEL-BOM,Business,128,15212,1947136
2024-08-11,DEL-BLR,Economy,31,5662,175522
2024-08-11,DEL-BLR,Premium,131,9994,1309214
2024-08-11,DEL-BLR,Business,107,15767,1687069
2024-08-11,BOM-BLR,Economy,74,3252,240648
2024-08-11,BOM-BLR,Premium,132,6159,812988
2024-08-11,BOM-BLR,Business,30,13514,405420
2024-08-11,DEL-HYD,Economy,109,3759,409731
2024-08-11,DEL-HYD,Premium,170,8355,1420350
2024-08-11,DEL-HYD,Business,193,15273,2947689
2024-08-11,BLR-HYD,Economy,67,4308,288636
2024-08-11,BLR-HYD,Premium,79,8809,695911
2024-08-11,BLR-HYD,Business,88,19090,1679920
2024-08-12,DEL-BOM,Economy,114,4469,509466
2024-08-12,DEL-BOM,Premium,144,6833,983952
2024-08-12,DEL-BOM,Business,132,14649,1933668
2024-08-12,DEL-BLR,Economy,39,4091,159549
2024-08-12,DEL-BLR,Premium,189,6260,1183140
2024-08-12,DEL-BLR,Business,143,14370,2054910
2024-08-12,BOM-BLR,Economy,59,4723,278657
2024-08-12,BOM-BLR,Premium,61,9178,559858
2024-08-12,BOM-BLR,Business,84,13718,1152312
2024-08-12,DEL-HYD,Economy,152,5587,849224
2024-08-12,DEL-HYD,Premium,36,7043,253548
2024-08-12,DEL-HYD,Business,184,10306,1896304
2024-08-12,BLR-HYD,Economy,195,3135,611325
2024-08-12,BLR-HYD,Premium,92,6872,632224
2024-08-12,BLR-HYD,Business,173,19249,3330077
2024-08-13,DEL-BOM,Economy,156,4341,677196
2024-08-13,DEL-BOM,Premium,32,7868,251776
2024-08-13,DEL-BOM,Business,66,14030,925980
2024-08-13,DEL-BLR,Economy,199,3521,700679
2024-08-13,DEL-BLR,Premium,145,9738,1412010
2024-08-13,DEL-BLR,Business,81,11858,960498
2024-08-13,BOM-BLR,Economy,193,3585,691905
2024-08-13,BOM-BLR,Premium,55,6642,365310
2024-08-13,BOM-BLR,Business,129,17549,2263821
2024-08-13,DEL-HYD,Economy,105,3786,397530
2024-08-13,DEL-HYD,Premium,88,8536,751168
2024-08-13,DEL-HYD,Business,160,11482,1837120
2024-08-13,BLR-HYD,Economy,131,3535,463085
2024-08-13,BLR-HYD,Premium,89,6949,618461
2024-08-13,BLR-HYD,Business,191,16339,3120749
2024-08-14,DEL-BOM,Economy,52,5764,299728
2024-08-14,DEL-BOM,Premium,166,8827,1465282
2024-08-14,DEL-BOM,Business,89,11832,1053048
2024-08-14,DEL-BLR,Economy,172,5409,930348
2024-08-14,DEL-BLR,Premium,103,9734,1002602
2024-08-14,DEL-BLR,Business,189,15543,2937627
2024-08-14,BOM-BLR,Economy,153,3787,579411
2024-08-14,BOM-BLR,Premium,143,6276,897468
2024-08-14,BOM-BLR,Business,32,16702,534464
2024-08-14,DEL-HYD,Economy,175,5452,954100
2024-08-14,DEL-HYD,Premium,144,8596,1237824
2024-08-14,DEL-HYD,Business,33,12526,413358
2024-08-14,BLR-HYD,Economy,130,5478,712140
2024-08-14,BLR-HYD,Premium,109,9557,1041713
2024-08-14,BLR-HYD,Business,34,17630,599420
2024-08-15,DEL-BOM,Economy,139,3975,552525
2024-08-15,DEL-BOM,Premium,30,9716,291480
2024-08-15,DEL-BOM,Business,83,11945,991435
2024-08-15,DEL-BLR,Economy,91,5116,465556
2024-08-15,DEL-BLR,Premium,35,6868,240380
2024-08-15,DEL-BLR,Business,124,13319,1651556
2024-08-15,BOM-BLR,Economy,36,4646,167256
2024-08-15,BOM-BLR,Premium,112,8597,962864
2024-08-15,BOM-BLR,Business,81,13081,1059561
2024-08-15,DEL-HYD,Economy,55,5460,300300
2024-08-15,DEL-HYD,Premium,63,9625,606375
2024-08-15,DEL-HYD,Business,133,19389,2578737
2024-08-15,BLR-HYD,Economy,180,4487,807660
2024-08-15,BLR-HYD,Premium,88,7765,683320
2024-08-15,BLR-HYD,Business,67,15024,1006608
2024-08-16,DEL-BOM,Economy,55,4440,244200
2024-08-16,DEL-BOM,Premium,46,8295,381570
2024-08-16,DEL-BOM,Business,147,10528,1547616
2024-08-16,DEL-BLR,Economy,26,4642,120692
2024-08-16,DEL-BLR,Premium,56,7631,427336
2024-08-16,DEL-BLR,Business,172,18884,3248048
2024-08-16,BOM-BLR,Economy,82,4360,357520
2024-08-16,BOM-BLR,Premium,192,6819,1309248
2024-08-16,BOM-BLR,Business,110,11028,1213080
2024-08-16,DEL-HYD,Economy,101,4922,497122
2024-08-16,DEL-HYD,Premium,100,6114,611400
2024-08-16,DEL-HYD,Business,69,14071,970899
2024-08-16,BLR-HYD,Economy,130,5350,695500
2024-08-16,BLR-HYD,Premium,62,9356,580072
2024-08-16,BLR-HYD,Business,152,15563,2365576
2024-08-17,DEL-BOM,Economy,136,4093,556648
2024-08-17,DEL-BOM,Premium,190,8615,1636850
2024-08-17,DEL-BOM,Business,156,14313,2232828
2024-08-17,DEL-BLR,Economy,195,5218,1017510
2024-08-17,DEL-BLR,Premium,76,6245,474620
2024-08-17,DEL-BLR,Business,70,16361,1145270
2024-08-17,BOM-BLR,Economy,123,4881,600363
2024-08-17,BOM-BLR,Premium,92,6875,632500
2024-08-17,BOM-BLR,Business,27,19114,516078
2024-08-17,DEL-HYD,Economy,186,4746,882756
2024-08-17,DEL-HYD,Premium,43,7083,304569
2024-08-17,DEL-HYD,Business,130,12612,1639560
2024-08-17,BLR-HYD,Economy,179,5153,922387
2024-08-17,BLR-HYD,Premium,58,8089,469162
2024-08-17,BLR-HYD,Business,123,12567,1545741
2024-08-18,DEL-BOM,Economy,45,5994,269730
2024-08-18,DEL-BOM,Premium,119,6048,719712
2024-08-18,DEL-BOM,Business,174,17878,3110772
2024-08-18,DEL-BLR,Economy,90,4359,392310
2024-08-18,DEL-BLR,Premium,157,6966,1093662
2024-08-18,DEL-BLR,Business,120,18888,2266560
2024-08-18,BOM-BLR,Economy,110,5295,582450
2024-08-18,BOM-BLR,Premium,145,7904,1146080
2024-08-18,BOM-BLR,Business,107,10722,1147254
2024-08-18,DEL-HYD,Economy,189,3770,712530
2024-08-18,DEL-HYD,Premium,100,6137,613700
2024-08-18,DEL-HYD,Business,113,11878,1342214
2024-08-18,BLR-HYD,Economy,108,3309,357372
2024-08-18,BLR-HYD,Premium,68,7564,514352
2024-08-18,BLR-HYD,Business,32,10605,339360
2024-08-19,DEL-BOM,Economy,121,3812,461252
2024-08-19,DEL-BOM,Premium,51,6413,327063
2024-08-19,DEL-BOM,Business,79,17835,1408965
2024-08-19,DEL-BLR,Economy,77,4299,331023
2024-08-19,DEL-BLR,Premium,190,6970,1324300
2024-08-19,DEL-BLR,Business,192,18495,3551040
2024-08-19,BOM-BLR,Economy,137,4973,681301
2024-08-19,BOM-BLR,Premium,129,6702,864558
2024-08-19,BOM-BLR,Business,195,19771,3855345
2024-08-19,DEL-HYD,Economy,124,3159,391716
2024-08-19,DEL-HYD,Premium,33,8424,277992
2024-08-19,DEL-HYD,Business,187,17433,3259971
2024-08-19,BLR-HYD,Economy,172,5078,873416
2024-08-19,BLR-HYD,Premium,100,9614,961400
2024-08-19,BLR-HYD,Business,168,10131,1702008
2024-08-20,DEL-BOM,Economy,87,3857,335559
2024-08-20,DEL-BOM,Premium,49,9372,459228
2024-08-20,DEL-BOM,Business,88,11558,1017104
2024-08-20,DEL-BLR,Economy,35,3996,139860
2024-08-20,DEL-BLR,Premium,126,9460,1191960
2024-08-20,DEL-BLR,Business,26,11361,295386
2024-08-20,BOM-BLR,Economy,64,3377,216128
2024-08-20,BOM-BLR,Premium,171,7289,1246419
2024-08-20,BOM-BLR,Business,67,13414,898738
2024-08-20,DEL-HYD,Economy,130,4773,620490
2024-08-20,DEL-HYD,Premium,119,7811,929509
2024-08-20,DEL-HYD,Business,88,13291,1169608
2024-08-20,BLR-HYD,Economy,196,3806,745976
2024-08-20,BLR-HYD,Premium,58,6404,371432
2024-08-20,BLR-HYD,Business,101,14107,1424807
2024-08-21,DEL-BOM,Economy,184,5925,1090200
2024-08-21,DEL-BOM,Premium,26,9505,247130
2024-08-21,DEL-BOM,Business,120,14862,1783440
2024-08-21,DEL-BLR,Economy,101,4744,479144
2024-08-21,DEL-BLR,Premium,103,9100,937300
2024-08-21,DEL-BLR,Business,135,11451,1545885
2024-08-21,BOM-BLR,Economy,66,5138,339108
2024-08-21,BOM-BLR,Premium,111,9275,1029525
2024-08-21,BOM-BLR,Business,175,10824,1894200
2024-08-21,DEL-HYD,Economy,76,5849,444524
2024-08-21,DEL-HYD,Premium,199,6668,1326932
2024-08-21,DEL-HYD,Business,94,18562,1744828
2024-08-21,BLR-HYD,Economy,94,3328,312832
2024-08-21,BLR-HYD,Premium,28,8351,233828
2024-08-21,BLR-HYD,Business,183,15803,2891949
2024-08-22,DEL-BOM,Economy,152,4109,624568
2024-08-22,DEL-BOM,Premium,66,8522,562452
2024-08-22,DEL-BOM,Business,197,18708,3685476
2024-08-22,DEL-BLR,Economy,112,4888,547456
2024-08-22,DEL-BLR,Premium,113,9505,1074065
2024-08-22,DEL-BLR,Business,77,19735,1519595
2024-08-22,BOM-BLR,Economy,178,5708,1016024
2024-08-22,BOM-BLR,Premium,52,7497,389844
2024-08-22,BOM-BLR,Business,187,11546,2159102
2024-08-22,DEL-HYD,Economy,74,4793,354682
2024-08-22,DEL-HYD,Premium,35,7385,258475
2024-08-22,DEL-HYD,Business,49,12233,599417
2024-08-22,BLR-HYD,Economy,81,4620,374220
2024-08-22,BLR-HYD,Premium,86,6170,530620
2024-08-22,BLR-HYD,Business,37,14122,522514
2024-08-23,DEL-BOM,Economy,87,5837,507819
2024-08-23,DEL-BOM,Premium,93,6679,621147
2024-08-23,DEL-BOM,Business,131,10236,1340916
2024-08-23,DEL-BLR,Economy,129,5425,699825
2024-08-23,DEL-BLR,Premium,126,9147,1152522
2024-08-23,DEL-BLR,Business,58,15409,893722
2024-08-23,BOM-BLR,Economy,80,5984,478720
2024-08-23,BOM-BLR,Premium,69,9634,664746
2024-08-23,BOM-BLR,Business,186,19584,3642624
2024-08-23,DEL-HYD,Economy,64,5391,345024
2024-08-23,DEL-HYD,Premium,126,6848,862848
2024-08-23,DEL-HYD,Business,81,11817,957177
2024-08-23,BLR-HYD,Economy,140,3791,530740
2024-08-23,BLR-HYD,Premium,113,7138,806594
2024-08-23,BLR-HYD,Business,140,13759,1926260
2024-08-24,DEL-BOM,Economy,100,5426,542600
2024-08-24,DEL-BOM,Premium,38,9172,348536
2024-08-24,DEL-BOM,Business,85,19814,1684190
2024-08-24,DEL-BLR,Economy,86,5500,473000
2024-08-24,DEL-BLR,Premium,189,8225,1554525
2024-08-24,DEL-BLR,Business,43,16439,706877
2024-08-24,BOM-BLR,Economy,191,4942,943922
2024-08-24,BOM-BLR,Premium,168,7911,1329048
2024-08-24,BOM-BLR,Business,132,14316,1889712
2024-08-24,DEL-HYD,Economy,72,5838,420336
2024-08-24,DEL-HYD,Premium,195,6279,1224405
2024-08-24,DEL-HYD,Business,194,17161,3329234
2024-08-24,BLR-HYD,Economy,85,4541,385985
2024-08-24,BLR-HYD,Premium,150,6496,974400
2024-08-24,BLR-HYD,Business,189,18096,3420144
2024-08-25,DEL-BOM,Economy,79,5652,446508
2024-08-25,DEL-BOM,Premium,102,6506,663612
2024-08-25,DEL-BOM,Business,40,17854,714160
2024-08-25,DEL-BLR,Economy,127,5461,693547
2024-08-25,DEL-BLR,Premium,167,9678,1616226
2024-08-25,DEL-BLR,Business,151,19083,2881533
2024-08-25,BOM-BLR,Economy,32,4026,128832
2024-08-25,BOM-BLR,Premium,194,7625,1479250
2024-08-25,BOM-BLR,Business,54,11420,616680
2024-08-25,DEL-HYD,Economy,194,5772,1119768
2024-08-25,DEL-HYD,Premium,198,6746,1335708
2024-08-25,DEL-HYD,Business,123,15510,1907730
2024-08-25,BLR-HYD,Economy,136,3627,493272
2024-08-25,BLR-HYD,Premium,158,9157,1446806
2024-08-25,BLR-HYD,Business,95,14668,1393460
2024-08-26,DEL-BOM,Economy,37,4621,170977
2024-08-26,DEL-BOM,Premium,123,6908,849684
2024-08-26,DEL-BOM,Business,120,14402,1728240
2024-08-26,DEL-BLR,Economy,55,5374,295570
2024-08-26,DEL-BLR,Premium,158,9597,1516326
2024-08-26,DEL-BLR,Business,69,18135,1251315
2024-08-26,BOM-BLR,Economy,129,4732,610428
2024-08-26,BOM-BLR,Premium,107,7848,839736
2024-08-26,BOM-BLR,Business,25,11803,295075
2024-08-26,DEL-HYD,Economy,94,5050,474700
2024-08-26,DEL-HYD,Premium,153,7553,1155609
2024-08-26,DEL-HYD,Business,190,15506,2946140
2024-08-26,BLR-HYD,Economy,145,3766,546070
2024-08-26,BLR-HYD,Premium,99,6831,676269
2024-08-26,BLR-HYD,Business,146,14427,2106342
2024-08-27,DEL-BOM,Economy,184,4265,784760
2024-08-27,DEL-BOM,Premium,141,6195,873495
2024-08-27,DEL-BOM,Business,81,13343,1080783
2024-08-27,DEL-BLR,Economy,28,5808,162624
2024-08-27,DEL-BLR,Premium,78,6392,498576
2024-08-27,DEL-BLR,Business,138,16474,2273412
2024-08-27,BOM-BLR,Economy,30,5527,165810
2024-08-27,BOM-BLR,Premium,186,8631,1605366
2024-08-27,BOM-BLR,Business,132,10628,1402896
2024-08-27,DEL-HYD,Economy,139,4170,579630
2024-08-27,DEL-HYD,Premium,59,7126,420434
2024-08-27,DEL-HYD,Business,142,16571,2353082
2024-08-27,BLR-HYD,Economy,156,3825,596700
2024-08-27,BLR-HYD,Premium,140,6049,846860
2024-08-27,BLR-HYD,Business,124,17111,2121764
2024-08-28,DEL-BOM,Economy,51,4792,244392
2024-08-28,DEL-BOM,Premium,103,9551,983753
2024-08-28,DEL-BOM,Business,64,16459,1053376
2024-08-28,DEL-BLR,Economy,20,4019,80380
2024-08-28,DEL-BLR,Premium,82,9747,799254
2024-08-28,DEL-BLR,Business,171,18408,3147768
2024-08-28,BOM-BLR,Economy,44,4014,176616
2024-08-28,BOM-BLR,Premium,160,7521,1203360
2024-08-28,BOM-BLR,Business,76,10721,814796
2024-08-28,DEL-HYD,Economy,91,4759,433069
2024-08-28,DEL-HYD,Premium,125,6214,776750
2024-08-28,DEL-HYD,Business,172,11251,1935172
2024-08-28,BLR-HYD,Economy,98,3607,353486
2024-08-28,BLR-HYD,Premium,145,6271,909295
2024-08-28,BLR-HYD,Business,166,17041,2828806
2024-08-29,DEL-BOM,Economy,75,4614,346050
2024-08-29,DEL-BOM,Premium,24,7301,175224
2024-08-29,DEL-BOM,Business,119,11856,1410864
2024-08-29,DEL-BLR,Economy,163,4526,737738
2024-08-29,DEL-BLR,Premium,83,6335,525805
2024-08-29,DEL-BLR,Business,98,10500,1029000
2024-08-29,BOM-BLR,Economy,82,5123,420086
2024-08-29,BOM-BLR,Premium,100,7663,766300
2024-08-29,BOM-BLR,Business,90,14747,1327230
2024-08-29,DEL-HYD,Economy,90,3045,274050
2024-08-29,DEL-HYD,Premium,185,8957,1657045
2024-08-29,DEL-HYD,Business,146,10965,1600890
2024-08-29,BLR-HYD,Economy,120,4528,543360
2024-08-29,BLR-HYD,Premium,25,8521,213025
2024-08-29,BLR-HYD,Business,122,15773,1924306
2024-08-30,DEL-BOM,Economy,56,4543,254408
2024-08-30,DEL-BOM,Premium,160,6106,976960
2024-08-30,DEL-BOM,Business,185,16139,2985715
2024-08-30,DEL-BLR,Economy,44,5779,254276
2024-08-30,DEL-BLR,Premium,177,8151,1442727
2024-08-30,DEL-BLR,Business,121,12372,1497012
2024-08-30,BOM-BLR,Economy,195,5738,1118910
2024-08-30,BOM-BLR,Premium,50,6062,303100
2024-08-30,BOM-BLR,Business,106,10333,1095298
2024-08-30,DEL-HYD,Economy,37,3410,126170
2024-08-30,DEL-HYD,Premium,99,7100,702900
2024-08-30,DEL-HYD,Business,156,11384,1775904
2024-08-30,BLR-HYD,Economy,96,5556,533376
2024-08-30,BLR-HYD,Premium,194,9378,1819332
2024-08-30,BLR-HYD,Business,141,10997,1550577
2024-08-31,DEL-BOM,Economy,76,5357,407132
2024-08-31,DEL-BOM,Premium,81,9039,732159
2024-08-31,DEL-BOM,Business,36,13527,486972
2024-08-31,DEL-BLR,Economy,177,5745,1016865
2024-08-31,DEL-BLR,Premium,34,9375,318750
2024-08-31,DEL-BLR,Business,132,13324,1758768
2024-08-31,BOM-BLR,Economy,110,3226,354860
2024-08-31,BOM-BLR,Premium,130,7576,984880
2024-08-31,BOM-BLR,Business,178,10870,1934860
2024-08-31,DEL-HYD,Economy,147,4745,697515
2024-08-31,DEL-HYD,Premium,49,8604,421596
2024-08-31,DEL-HYD,Business,58,10589,614162
2024-08-31,BLR-HYD,Economy,100,4884,488400
2024-08-31,BLR-HYD,Premium,135,7939,1071765
2024-08-31,BLR-HYD,Business,72,11841,852552
2024-09-01,DEL-BOM,Economy,149,3248,483952
2024-09-01,DEL-BOM,Premium,173,9118,1577414
2024-09-01,DEL-BOM,Business,111,11913,1322343
2024-09-01,DEL-BLR,Economy,170,5344,908480
2024-09-01,DEL-BLR,Premium,101,8970,905970
2024-09-01,DEL-BLR,Business,93,13611,1265823
2024-09-01,BOM-BLR,Economy,175,4516,790300
2024-09-01,BOM-BLR,Premium,80,9908,792640
2024-09-01,BOM-BLR,Business,94,12062,1133828
2024-09-01,DEL-HYD,Economy,124,5246,650504
2024-09-01,DEL-HYD,Premium,181,6894,1247814
2024-09-01,DEL-HYD,Business,38,19638,746244
2024-09-01,BLR-HYD,Economy,111,3693,409923
2024-09-01,BLR-HYD,Premium,166,6674,1107884
2024-09-01,BLR-HYD,Business,194,15375,2982750
2024-09-02,DEL-BOM,Economy,193,4126,796318
2024-09-02,DEL-BOM,Premium,113,9438,1066494
2024-09-02,DEL-BOM,Business,143,16157,2310451
2024-09-02,DEL-BLR,Economy,171,3817,652707
2024-09-02,DEL-BLR,Premium,123,9254,1138242
2024-09-02,DEL-BLR,Business,55,12682,697510
2024-09-02,BOM-BLR,Economy,102,4182,426564
2024-09-02,BOM-BLR,Premium,121,9154,1107634
2024-09-02,BOM-BLR,Business,87,17189,1495443
2024-09-02,DEL-HYD,Economy,151,3464,523064
2024-09-02,DEL-HYD,Premium,50,9191,459550
2024-09-02,DEL-HYD,Business,57,18585,1059345
2024-09-02,BLR-HYD,Economy,173,3986,689578
2024-09-02,BLR-HYD,Premium,91,6289,572299
2024-09-02,BLR-HYD,Business,163,11622,1894386
2024-09-03,DEL-BOM,Economy,169,5015,847535
2024-09-03,DEL-BOM,Premium,174,7793,1355982
2024-09-03,DEL-BOM,Business,45,18772,844740
2024-09-03,DEL-BLR,Economy,116,4747,550652
2024-09-03,DEL-BLR,Premium,100,7344,734400
2024-09-03,DEL-BLR,Business,193,16471,3178903
2024-09-03,BOM-BLR,Economy,62,3301,204662
2024-09-03,BOM-BLR,Premium,182,9803,1784146
2024-09-03,BOM-BLR,Business,23,17244,396612
2024-09-03,DEL-HYD,Economy,198,5692,1127016
2024-09-03,DEL-HYD,Premium,39,9235,360165
2024-09-03,DEL-HYD,Business,128,15025,1923200
2024-09-03,BLR-HYD,Economy,164,4880,800320
2024-09-03,BLR-HYD,Premium,72,9290,668880
2024-09-03,BLR-HYD,Business,192,17635,3385920
2024-09-04,DEL-BOM,Economy,32,4043,129376
2024-09-04,DEL-BOM,Premium,66,8194,540804
2024-09-04,DEL-BOM,Business,141,14227,2006007
2024-09-04,DEL-BLR,Economy,105,5802,609210
2024-09-04,DEL-BLR,Premium,181,8310,1504110
2024-09-04,DEL-BLR,Business,194,13407,2600958
2024-09-04,BOM-BLR,Economy,172,4851,834372
2024-09-04,BOM-BLR,Premium,34,6141,208794
2024-09-04,BOM-BLR,Business,37,10464,387168
2024-09-04,DEL-HYD,Economy,59,3287,193933
2024-09-04,DEL-HYD,Premium,46,8227,378442
2024-09-04,DEL-HYD,Business,93,16627,1546311
2024-09-04,BLR-HYD,Economy,100,3721,372100
2024-09-04,BLR-HYD,Premium,160,9384,1501440
2024-09-04,BLR-HYD,Business,167,10022,1673674
2024-09-05,DEL-BOM,Economy,124,4698,582552
2024-09-05,DEL-BOM,Premium,100,9730,973000
2024-09-05,DEL-BOM,Business,106,14173,1502338
2024-09-05,DEL-BLR,Economy,85,3806,323510
2024-09-05,DEL-BLR,Premium,179,7447,1333013
2024-09-05,DEL-BLR,Business,46,12511,575506
2024-09-05,BOM-BLR,Economy,58,5871,340518
2024-09-05,BOM-BLR,Premium,32,7485,239520
2024-09-05,BOM-BLR,Business,47,16079,755713
2024-09-05,DEL-HYD,Economy,188,4398,826824
2024-09-05,DEL-HYD,Premium,23,6925,159275
